DATE,DAY,FLIGHT NUMBER,ORIGIN,DEPARTURE TIME,ARRIVAL TIME,ARRIVAL STATUS,previous_flight_status
03/05/2017,Sunday,B6 316,JFK,585,666,2,1
03/05/2017,Sunday,B6 116,JFK,779,854,0,2
03/05/2017,Sunday,OO 5994,ORD,470,582,0,0
03/05/2017,Sunday,OO 3102,ORD,560,661,0,0
03/05/2017,Sunday,OO 5520,ORD,885,998,0,0
03/05/2017,Sunday,OO 5492,ORD,1320,1429,2,0
03/05/2018,Monday,B6 656,MCO,1163,1326,1,0
03/05/2018,Monday,B6 116,JFK,438,509,2,0
03/05/2018,Monday,9E 4082,JFK,575,663,0,2
03/05/2018,Monday,B6 2516,JFK,1000,1078,2,0
03/05/2018,Monday,9E 4074,JFK,1027,1116,0,2
03/05/2018,Monday,9E 4081,JFK,1265,1343,1,0
03/05/2018,Monday,OO 3188,ORD,-70,37,1,0
03/05/2018,Monday,YX 3727,ORD,490,603,0,1
03/05/2018,Monday,OO 3193,ORD,765,878,0,0
03/05/2018,Monday,OO 3026,ORD,1195,1304,1,0
03/05/2019,Tuesday,B6 656,MCO,1260,1424,1,0
03/05/2019,Tuesday,B6 116,JFK,458,534,1,0
03/05/2019,Tuesday,9E 3401,JFK,581,659,0,1
03/05/2019,Tuesday,9E 3404,JFK,1005,1091,0,0
03/05/2019,Tuesday,B6 2516,JFK,1036,1114,1,0
03/05/2019,Tuesday,9E 3290,JFK,1320,1407,0,1
03/05/2019,Tuesday,YX 3623,ORD,600,709,2,0
03/05/2019,Tuesday,OO 5668,ORD,900,1012,2,2
03/05/2019,Tuesday,UA 607,ORD,1140,1245,2,2
03/05/2022,Saturday,B6 656,MCO,675,840,1,0
03/05/2022,Saturday,WN 3479,MCO,720,885,0,1
03/05/2022,Saturday,B6 116,JFK,564,641,0,0
03/05/2022,Saturday,9E 5446,JFK,750,825,0,0
03/05/2022,Saturday,OO 3253,ORD,820,927,0,0
03/05/2022,Saturday,OO 5587,ORD,889,1002,0,0
03/05/2022,Saturday,UA 1094,ORD,1149,1258,1,0
03/05/2023,Sunday,B6 56,MCO,847,1011,1,0
03/05/2023,Sunday,9E 5350,JFK,590,678,0,0
03/05/2023,Sunday,B6 116,JFK,810,883,1,0
03/05/2023,Sunday,9E 5224,JFK,990,1079,1,1
03/05/2023,Sunday,B6 16,JFK,1295,1367,1,1
03/05/2023,Sunday,9E 5009,JFK,1350,1437,2,1
03/05/2023,Sunday,OO 5533,ORD,490,602,2,0
03/05/2023,Sunday,YX 4401,ORD,860,984,0,2
03/05/2023,Sunday,OO 5308,ORD,895,1009,0,0
03/05/2023,Sunday,YX 4447,ORD,1240,1360,0,0
03/05/2023,Sunday,UA 408,ORD,1325,1435,0,0
03/06/2006,Monday,B6 68,JFK,590,655,2,0
03/06/2006,Monday,B6 72,JFK,920,990,0,2
03/06/2006,Monday,B6 22,JFK,1375,1439,0,0
03/06/2006,Monday,OO 6844,ORD,600,706,1,0
03/06/2006,Monday,OO 5802,ORD,1330,1432,1,1
03/06/2007,Tuesday,B6 660,MCO,905,1075,2,0
03/06/2007,Tuesday,B6 1042,JFK,420,500,1,0
03/06/2007,Tuesday,B6 68,JFK,575,646,1,1
03/06/2007,Tuesday,B6 72,JFK,920,990,1,1
03/06/2007,Tuesday,B6 22,JFK,1360,1427,1,1
03/06/2007,Tuesday,OO 5840,ORD,604,705,1,0
03/06/2007,Tuesday,OO 5844,ORD,855,956,1,1
03/06/2007,Tuesday,OO 6438,ORD,1035,1148,1,1
03/06/2007,Tuesday,OO 6446,ORD,1180,1292,2,1
03/06/2009,Friday,B6 668,MCO,776,935,0,0
03/06/2009,Friday,B6 664,MCO,1095,1253,1,0
03/06/2009,Friday,B6 80,JFK,405,475,2,0
03/06/2009,Friday,B6 42,JFK,673,748,0,2
03/06/2009,Friday,B6 16,JFK,1020,1112,1,0
03/06/2009,Friday,B6 22,JFK,1360,1439,2,1
03/06/2009,Friday,OO 5988,ORD,614,720,0,0
03/06/2010,Saturday,B6 668,MCO,705,865,2,0
03/06/2010,Saturday,B6 660,MCO,1145,1304,1,2
03/06/2010,Saturday,B6 22,JFK,-75,5,0,0
03/06/2010,Saturday,B6 44,JFK,480,564,0,0
03/06/2010,Saturday,B6 42,JFK,629,707,2,0
03/06/2010,Saturday,B6 62,JFK,873,961,0,2
03/06/2010,Saturday,OO 6740,ORD,1159,1259,2,0
03/06/2011,Sunday,B6 664,MCO,650,809,0,0
03/06/2011,Sunday,B6 660,MCO,1140,1296,1,0
03/06/2011,Sunday,B6 42,JFK,630,696,0,0
03/06/2011,Sunday,B6 62,JFK,1020,1107,1,0
03/06/2011,Sunday,B6 22,JFK,1365,1435,1,1
03/06/2012,Tuesday,B6 664,MCO,480,639,1,0
03/06/2012,Tuesday,B6 658,MCO,1039,1200,1,1
03/06/2012,Tuesday,B6 44,JFK,457,534,0,0
03/06/2012,Tuesday,B6 12,JFK,890,977,0,0
03/06/2012,Tuesday,B6 22,JFK,1370,1438,0,0
03/06/2013,Wednesday,B6 664,MCO,947,1110,1,0
03/06/2013,Wednesday,B6 658,MCO,1045,1206,1,1
03/06/2013,Wednesday,B6 44,JFK,450,523,0,0
03/06/2013,Wednesday,B6 12,JFK,958,1048,1,0
03/06/2013,Wednesday,B6 22,JFK,1371,1437,0,1
03/06/2014,Thursday,B6 656,MCO,712,875,0,0
03/06/2014,Thursday,B6 116,JFK,558,629,0,0
03/06/2014,Thursday,B6 316,JFK,739,811,0,0
03/06/2014,Thursday,B6 1816,JFK,1370,1436,2,0
03/06/2015,Friday,B6 656,MCO,883,1046,2,0
03/06/2015,Friday,B6 116,JFK,577,657,0,0
03/06/2015,Friday,B6 316,JFK,790,871,0,0
03/06/2015,Friday,B6 1816,JFK,1349,1419,1,0
03/06/2016,Sunday,B6 656,MCO,1160,1323,2,0
03/06/2016,Sunday,B6 116,JFK,555,629,2,0
03/06/2016,Sunday,B6 1816,JFK,1370,1439,1,2
03/06/2017,Monday,B6 656,MCO,900,1063,1,0
03/06/2017,Monday,B6 1816,JFK,-61,8,2,0
03/06/2017,Monday,B6 316,JFK,585,666,0,2
03/06/2017,Monday,B6 116,JFK,779,854,0,0
03/06/2017,Monday,OO 3102,ORD,560,661,0,0
03/06/2017,Monday,OO 5520,ORD,885,998,2,0
03/06/2017,Monday,OO 5450,ORD,1127,1236,0,2
03/06/2018,Tuesday,B6 656,MCO,1163,1326,0,0
03/06/2018,Tuesday,B6 116,JFK,438,509,2,0
03/06/2018,Tuesday,9E 4082,JFK,575,663,0,2
03/06/2018,Tuesday,B6 2516,JFK,1000,1078,0,0
03/06/2018,Tuesday,9E 4074,JFK,1027,1116,0,0
03/06/2018,Tuesday,9E 4081,JFK,1265,1343,0,0
03/06/2018,Tuesday,OO 3188,ORD,-70,37,1,0
03/06/2018,Tuesday,YX 3727,ORD,490,603,0,1
03/06/2018,Tuesday,OO 3193,ORD,765,878,2,0
03/06/2018,Tuesday,OO 3026,ORD,1195,1304,1,2
03/06/2019,Wednesday,B6 656,MCO,1260,1424,2,0
03/06/2019,Wednesday,B6 116,JFK,458,534,1,0
03/06/2019,Wednesday,9E 3401,JFK,581,659,2,1
03/06/2019,Wednesday,9E 3404,JFK,1005,1091,0,2
03/06/2019,Wednesday,B6 2516,JFK,1036,1114,1,0
03/06/2019,Wednesday,9E 3290,JFK,1320,1407,0,1
03/06/2019,Wednesday,OO 5389,ORD,465,577,1,0
03/06/2019,Wednesday,YX 3623,ORD,600,709,2,1
03/06/2019,Wednesday,OO 5668,ORD,900,1012,0,2
03/06/2019,Wednesday,UA 607,ORD,1175,1280,2,0
03/06/2022,Sunday,B6 656,MCO,671,838,0,0
03/06/2022,Sunday,B6 116,JFK,564,645,0,0
03/06/2022,Sunday,9E 5446,JFK,750,825,0,0
03/06/2022,Sunday,OO 3253,ORD,820,927,0,0
03/06/2022,Sunday,UA 1094,ORD,1149,1258,1,0
03/06/2023,Monday,B6 56,MCO,847,1011,1,0
03/06/2023,Monday,9E 5350,JFK,590,678,1,0
03/06/2023,Monday,B6 116,JFK,810,883,2,1
03/06/2023,Monday,9E 5224,JFK,990,1079,2,2
03/06/2023,Monday,B6 16,JFK,1295,1367,1,2
03/06/2023,Monday,9E 5009,JFK,1350,1437,0,1
03/06/2023,Monday,OO 5533,ORD,490,602,0,0
03/06/2023,Monday,YX 4401,ORD,860,984,0,0
03/06/2023,Monday,OO 5308,ORD,895,1007,0,0
03/06/2023,Monday,UA 538,ORD,1169,1277,0,0
03/06/2023,Monday,YX 4447,ORD,1240,1360,0,0
03/07/2006,Tuesday,B6 68,JFK,590,655,0,0
03/07/2006,Tuesday,B6 72,JFK,920,990,1,0
03/07/2006,Tuesday,B6 22,JFK,1375,1439,1,1
03/07/2006,Tuesday,OO 6844,ORD,600,706,1,0
03/07/2006,Tuesday,OO 5802,ORD,1330,1432,1,1
03/07/2007,Wednesday,B6 660,MCO,905,1075,1,0
03/07/2007,Wednesday,B6 1042,JFK,420,500,1,0
03/07/2007,Wednesday,B6 68,JFK,575,646,1,1
03/07/2007,Wednesday,B6 72,JFK,920,990,1,1
03/07/2007,Wednesday,B6 22,JFK,1360,1427,1,1
03/07/2007,Wednesday,OO 5840,ORD,604,705,1,0
03/07/2007,Wednesday,OO 5844,ORD,855,956,1,1
03/07/2007,Wednesday,OO 6438,ORD,1035,1148,1,1
03/07/2007,Wednesday,OO 6446,ORD,1180,1292,1,1
03/07/2009,Saturday,B6 668,MCO,776,935,0,0
03/07/2009,Saturday,B6 664,MCO,1095,1253,0,0
03/07/2009,Saturday,B6 80,JFK,405,475,0,0
03/07/2009,Saturday,B6 42,JFK,673,748,0,0
03/07/2009,Saturday,B6 16,JFK,1020,1112,1,0
03/07/2009,Saturday,B6 22,JFK,1360,1439,0,1
03/07/2009,Saturday,OO 5988,ORD,613,719,2,0
03/07/2009,Saturday,OO 6124,ORD,1325,1430,1,2
03/07/2010,Sunday,B6 668,MCO,705,865,2,0
03/07/2010,Sunday,B6 660,MCO,1145,1304,0,2
03/07/2010,Sunday,B6 22,JFK,-75,5,1,0
03/07/2010,Sunday,B6 44,JFK,480,564,0,1
03/07/2010,Sunday,B6 42,JFK,629,707,1,0
03/07/2010,Sunday,B6 62,JFK,873,961,0,1
03/07/2010,Sunday,OO 6752,ORD,459,565,0,0
03/07/2011,Monday,B6 664,MCO,650,809,1,0
03/07/2011,Monday,B6 660,MCO,1140,1296,1,1
03/07/2011,Monday,B6 42,JFK,630,696,1,0
03/07/2011,Monday,B6 62,JFK,1020,1107,0,1
03/07/2011,Monday,B6 22,JFK,1365,1435,0,0
03/07/2011,Monday,OO 6984,ORD,592,693,2,0
03/07/2012,Wednesday,B6 664,MCO,480,639,1,0
03/07/2012,Wednesday,B6 658,MCO,1039,1200,0,1
03/07/2012,Wednesday,B6 44,JFK,457,534,0,0
03/07/2012,Wednesday,B6 12,JFK,890,977,0,0
03/07/2012,Wednesday,B6 22,JFK,1370,1438,0,0
03/07/2013,Thursday,B6 664,MCO,947,1110,2,0
03/07/2013,Thursday,B6 658,MCO,1045,1206,2,2
03/07/2013,Thursday,B6 44,JFK,450,523,2,0
03/07/2013,Thursday,B6 12,JFK,958,1048,1,2
03/07/2013,Thursday,B6 22,JFK,1371,1437,1,1
03/07/2014,Friday,B6 656,MCO,712,875,1,0
03/07/2014,Friday,B6 116,JFK,558,629,0,0
03/07/2014,Friday,B6 316,JFK,739,811,0,0
03/07/2014,Friday,B6 1816,JFK,1370,1436,0,0
03/07/2015,Saturday,B6 656,MCO,883,1046,0,0
03/07/2015,Saturday,B6 116,JFK,577,657,0,0
03/07/2015,Saturday,B6 1816,JFK,1349,1419,0,0
03/07/2015,Saturday,OO 6443,ORD,865,973,0,0
03/07/2016,Monday,B6 656,MCO,1160,1323,2,0
03/07/2016,Monday,B6 116,JFK,555,629,2,0
03/07/2016,Monday,B6 316,JFK,1020,1095,2,2
03/07/2016,Monday,B6 1816,JFK,1370,1439,0,2
03/07/2016,Monday,OO 5818,ORD,898,1006,1,0
03/07/2017,Tuesday,B6 656,MCO,900,1063,2,0
03/07/2017,Tuesday,B6 1816,JFK,-61,8,1,0
03/07/2017,Tuesday,B6 316,JFK,585,666,0,1
03/07/2017,Tuesday,B6 116,JFK,779,854,0,0
03/07/2017,Tuesday,OO 5994,ORD,472,584,0,0
03/07/2017,Tuesday,OO 3102,ORD,560,661,0,0
03/07/2017,Tuesday,OO 5520,ORD,885,998,0,0
03/07/2017,Tuesday,OO 5450,ORD,1127,1236,0,0
03/07/2018,Wednesday,B6 656,MCO,1163,1326,0,0
03/07/2018,Wednesday,B6 116,JFK,438,509,1,0
03/07/2018,Wednesday,9E 4082,JFK,575,663,2,1
03/07/2018,Wednesday,B6 2516,JFK,1000,1078,2,2
03/07/2018,Wednesday,9E 4074,JFK,1027,1116,2,2
03/07/2018,Wednesday,9E 4081,JFK,1265,1343,2,2
03/07/2018,Wednesday,OO 3188,ORD,-70,37,0,0
03/07/2018,Wednesday,YX 3727,ORD,490,603,0,0
03/07/2018,Wednesday,OO 3193,ORD,765,878,1,0
03/07/2018,Wednesday,OO 3026,ORD,1195,1304,2,1
03/07/2019,Thursday,B6 656,MCO,1260,1424,1,0
03/07/2019,Thursday,B6 116,JFK,458,534,0,0
03/07/2019,Thursday,9E 3401,JFK,581,659,1,0
03/07/2019,Thursday,9E 3404,JFK,1005,1091,0,1
03/07/2019,Thursday,B6 2516,JFK,1036,1114,0,0
03/07/2019,Thursday,9E 3290,JFK,1320,1407,0,0
03/07/2019,Thursday,YX 3623,ORD,600,709,0,0
03/07/2019,Thursday,OO 5668,ORD,900,1012,2,0
03/07/2019,Thursday,UA 607,ORD,1175,1280,1,2
03/07/2022,Monday,B6 656,MCO,671,838,0,0
03/07/2022,Monday,B6 116,JFK,564,645,0,0
03/07/2022,Monday,9E 5446,JFK,750,821,0,0
03/07/2022,Monday,9E 4730,JFK,900,980,1,0
03/07/2022,Monday,OO 5587,ORD,889,1002,0,0
03/07/2022,Monday,UA 1094,ORD,1149,1258,2,0
03/07/2023,Tuesday,B6 56,MCO,847,1011,1,0
03/07/2023,Tuesday,9E 5350,JFK,590,678,0,0
03/07/2023,Tuesday,B6 116,JFK,810,883,0,0
03/07/2023,Tuesday,9E 5224,JFK,990,1079,0,0
03/07/2023,Tuesday,B6 16,JFK,1280,1358,1,0
03/07/2023,Tuesday,9E 5009,JFK,1350,1437,2,1
03/07/2023,Tuesday,OO 5533,ORD,490,602,0,0
03/07/2023,Tuesday,OO 5308,ORD,895,1007,1,0
03/07/2023,Tuesday,YX 4419,ORD,1045,1154,2,1
03/07/2023,Tuesday,UA 538,ORD,1169,1277,0,2
03/08/2006,Wednesday,B6 68,JFK,590,655,0,0
03/08/2006,Wednesday,B6 72,JFK,920,990,1,0
03/08/2006,Wednesday,B6 22,JFK,1375,1439,2,1
03/08/2006,Wednesday,OO 6844,ORD,600,706,0,0
03/08/2006,Wednesday,OO 5802,ORD,1330,1432,1,0
03/08/2007,Thursday,B6 660,MCO,905,1075,0,0
03/08/2007,Thursday,B6 1042,JFK,420,500,2,0
03/08/2007,Thursday,B6 68,JFK,575,646,1,2
03/08/2007,Thursday,B6 72,JFK,920,990,1,1
03/08/2007,Thursday,B6 22,JFK,1360,1427,1,1
03/08/2007,Thursday,OO 5840,ORD,604,705,1,0
03/08/2007,Thursday,OO 5844,ORD,855,956,2,1
03/08/2007,Thursday,OO 6438,ORD,1035,1148,1,2
03/08/2007,Thursday,OO 6446,ORD,1180,1292,2,1
03/08/2009,Sunday,B6 668,MCO,776,935,0,0
03/08/2009,Sunday,B6 664,MCO,1060,1218,0,0
03/08/2009,Sunday,B6 80,JFK,405,475,2,0
03/08/2009,Sunday,B6 42,JFK,673,748,0,2
03/08/2009,Sunday,B6 16,JFK,1020,1112,0,0
03/08/2009,Sunday,B6 22,JFK,1360,1439,0,0
03/08/2009,Sunday,OO 5988,ORD,614,720,1,0
03/08/2010,Monday,B6 668,MCO,705,865,1,0
03/08/2010,Monday,B6 660,MCO,1145,1304,0,1
03/08/2010,Monday,B6 22,JFK,-75,5,0,0
03/08/2010,Monday,B6 44,JFK,480,564,0,0
03/08/2010,Monday,B6 42,JFK,629,707,0,0
03/08/2010,Monday,B6 62,JFK,873,961,0,0
03/08/2010,Monday,OO 6752,ORD,442,548,2,0
03/08/2011,Tuesday,B6 664,MCO,650,809,0,0
03/08/2011,Tuesday,B6 660,MCO,1140,1296,0,0
03/08/2011,Tuesday,B6 42,JFK,630,696,0,0
03/08/2011,Tuesday,B6 62,JFK,1020,1107,0,0
03/08/2011,Tuesday,B6 22,JFK,1365,1435,0,0
03/08/2011,Tuesday,OO 6984,ORD,592,693,2,0
03/08/2012,Thursday,B6 664,MCO,480,639,0,0
03/08/2012,Thursday,B6 658,MCO,1039,1200,1,0
03/08/2012,Thursday,B6 44,JFK,457,534,0,0
03/08/2012,Thursday,B6 12,JFK,890,977,0,0
03/08/2012,Thursday,B6 22,JFK,1370,1438,1,0
03/08/2013,Friday,B6 664,MCO,947,1110,1,0
03/08/2013,Friday,B6 658,MCO,1045,1206,1,1
03/08/2013,Friday,B6 44,JFK,450,523,1,0
03/08/2013,Friday,B6 12,JFK,958,1048,1,1
03/08/2013,Friday,B6 22,JFK,1371,1437,1,1
03/08/2014,Saturday,B6 656,MCO,712,875,0,0
03/08/2014,Saturday,B6 116,JFK,558,629,0,0
03/08/2014,Saturday,B6 316,JFK,739,811,0,0
03/08/2014,Saturday,B6 1816,JFK,1370,1436,2,0
03/08/2014,Saturday,OO 5492,ORD,1270,1375,1,0
03/08/2015,Sunday,B6 656,MCO,883,1046,0,0
03/08/2015,Sunday,B6 116,JFK,577,657,1,0
03/08/2015,Sunday,B6 316,JFK,790,871,2,1
03/08/2015,Sunday,B6 1816,JFK,1349,1419,1,2
03/08/2016,Tuesday,B6 656,MCO,1160,1323,2,0
03/08/2016,Tuesday,B6 116,JFK,555,629,1,0
03/08/2016,Tuesday,B6 316,JFK,1020,1095,0,1
03/08/2016,Tuesday,B6 1816,JFK,1370,1439,0,0
03/08/2016,Tuesday,OO 5818,ORD,898,1006,2,0
03/08/2017,Wednesday,B6 656,MCO,900,1063,0,0
03/08/2017,Wednesday,B6 1816,JFK,-61,8,0,0
03/08/2017,Wednesday,B6 316,JFK,585,666,0,0
03/08/2017,Wednesday,B6 116,JFK,779,854,0,0
03/08/2017,Wednesday,OO 3102,ORD,560,661,0,0
03/08/2017,Wednesday,OO 5520,ORD,885,998,2,0
03/08/2017,Wednesday,OO 5450,ORD,1127,1236,1,2
03/08/2018,Thursday,B6 656,MCO,1163,1326,1,0
03/08/2018,Thursday,B6 116,JFK,438,509,1,0
03/08/2018,Thursday,9E 4082,JFK,575,663,0,1
03/08/2018,Thursday,B6 2516,JFK,1000,1078,1,0
03/08/2018,Thursday,9E 4074,JFK,1027,1116,1,1
03/08/2018,Thursday,9E 4081,JFK,1265,1343,1,1
03/08/2018,Thursday,OO 3188,ORD,-70,37,0,0
03/08/2018,Thursday,YX 3727,ORD,490,603,0,0
03/08/2018,Thursday,OO 3193,ORD,765,878,0,0
03/08/2018,Thursday,OO 3026,ORD,1195,1304,2,0
03/08/2019,Friday,B6 656,MCO,1260,1424,1,0
03/08/2019,Friday,B6 116,JFK,458,534,0,0
03/08/2019,Friday,9E 3401,JFK,581,659,0,0
03/08/2019,Friday,9E 3404,JFK,1005,1091,0,0
03/08/2019,Friday,B6 2516,JFK,1036,1114,1,0
03/08/2019,Friday,9E 3290,JFK,1320,1407,0,1
03/08/2019,Friday,OO 5668,ORD,900,1014,0,0
03/08/2019,Friday,UA 607,ORD,1205,1315,2,0
03/08/2022,Tuesday,B6 656,MCO,671,838,0,0
03/08/2022,Tuesday,B6 116,JFK,564,645,2,0
03/08/2022,Tuesday,9E 5446,JFK,750,821,0,2
03/08/2022,Tuesday,9E 4730,JFK,900,980,1,0
03/08/2022,Tuesday,OO 5587,ORD,889,1002,0,0
03/08/2022,Tuesday,UA 1094,ORD,1149,1258,0,0
03/08/2023,Wednesday,B6 56,MCO,847,1011,2,0
03/08/2023,Wednesday,9E 5350,JFK,590,678,0,0
03/08/2023,Wednesday,B6 116,JFK,810,883,1,0
03/08/2023,Wednesday,9E 5224,JFK,990,1079,0,1
03/08/2023,Wednesday,B6 16,JFK,1280,1358,2,0
03/08/2023,Wednesday,9E 5009,JFK,1350,1437,1,2
03/08/2023,Wednesday,OO 5533,ORD,490,602,1,0
03/08/2023,Wednesday,OO 5308,ORD,895,1007,2,1
03/08/2023,Wednesday,YX 4419,ORD,1045,1154,0,2
03/08/2023,Wednesday,UA 538,ORD,1169,1277,1,0
03/09/2006,Thursday,B6 68,JFK,590,655,2,0
03/09/2006,Thursday,B6 72,JFK,920,990,2,2
03/09/2006,Thursday,B6 22,JFK,1375,1439,0,2
03/09/2006,Thursday,OO 6844,ORD,600,706,0,0
03/09/2006,Thursday,OO 5802,ORD,1330,1432,0,0
03/09/2007,Friday,B6 660,MCO,905,1075,0,0
03/09/2007,Friday,B6 1042,JFK,420,500,0,0
03/09/2007,Friday,B6 68,JFK,575,646,2,0
03/09/2007,Friday,B6 72,JFK,920,990,1,2
03/09/2007,Friday,B6 22,JFK,1360,1427,1,1
03/09/2007,Friday,OO 5840,ORD,604,705,2,0
03/09/2007,Friday,OO 5844,ORD,855,956,1,2
03/09/2007,Friday,OO 6438,ORD,1035,1148,0,1
03/09/2007,Friday,OO 6446,ORD,1180,1292,1,0
03/09/2009,Monday,B6 668,MCO,776,935,1,0
03/09/2009,Monday,B6 664,MCO,1060,1218,2,1
03/09/2009,Monday,B6 80,JFK,417,495,0,0
03/09/2009,Monday,B6 42,JFK,673,748,1,0
03/09/2009,Monday,B6 16,JFK,1020,1112,1,1
03/09/2009,Monday,B6 22,JFK,1360,1439,0,1
03/09/2009,Monday,OO 5988,ORD,614,720,1,0
03/09/2010,Tuesday,B6 668,MCO,705,865,1,0
03/09/2010,Tuesday,B6 660,MCO,1145,1304,0,1
03/09/2010,Tuesday,B6 22,JFK,-75,5,0,0
03/09/2010,Tuesday,B6 44,JFK,480,564,0,0
03/09/2010,Tuesday,B6 42,JFK,629,707,0,0
03/09/2010,Tuesday,B6 62,JFK,873,961,1,0
03/09/2010,Tuesday,OO 6752,ORD,442,548,2,0
03/09/2011,Wednesday,B6 664,MCO,650,809,0,0
03/09/2011,Wednesday,B6 660,MCO,1140,1296,0,0
03/09/2011,Wednesday,B6 42,JFK,630,696,0,0
03/09/2011,Wednesday,B6 62,JFK,1020,1107,0,0
03/09/2011,Wednesday,B6 22,JFK,1365,1435,1,0
03/09/2011,Wednesday,OO 6984,ORD,592,693,2,0
03/09/2012,Friday,B6 664,MCO,480,639,0,0
03/09/2012,Friday,B6 658,MCO,1039,1200,1,0
03/09/2012,Friday,B6 44,JFK,457,534,2,0
03/09/2012,Friday,B6 12,JFK,890,977,1,2
03/09/2012,Friday,B6 22,JFK,1370,1438,2,1
03/09/2013,Saturday,B6 664,MCO,947,1110,0,0
03/09/2013,Saturday,B6 658,MCO,1045,1206,2,0
03/09/2013,Saturday,B6 44,JFK,450,523,1,0
03/09/2013,Saturday,B6 12,JFK,958,1048,2,1
03/09/2013,Saturday,B6 22,JFK,1371,1437,0,2
03/09/2014,Sunday,B6 656,MCO,712,875,1,0
03/09/2014,Sunday,B6 116,JFK,558,629,2,0
03/09/2014,Sunday,B6 316,JFK,739,811,1,2
03/09/2014,Sunday,B6 1816,JFK,1370,1436,0,1
03/09/2015,Monday,B6 656,MCO,883,1046,1,0
03/09/2015,Monday,B6 116,JFK,577,657,0,0
03/09/2015,Monday,B6 316,JFK,790,871,1,0
03/09/2015,Monday,B6 1816,JFK,1349,1419,0,1
03/09/2016,Wednesday,B6 656,MCO,1160,1323,2,0
03/09/2016,Wednesday,B6 116,JFK,555,629,0,0
03/09/2016,Wednesday,B6 316,JFK,1020,1095,1,0
03/09/2016,Wednesday,B6 1816,JFK,1370,1439,0,1
03/09/2016,Wednesday,OO 5818,ORD,906,1014,0,0
03/09/2017,Thursday,B6 656,MCO,900,1063,2,0
03/09/2017,Thursday,B6 1816,JFK,-61,8,1,0
03/09/2017,Thursday,B6 316,JFK,585,666,0,1
03/09/2017,Thursday,B6 116,JFK,779,854,2,0
03/09/2017,Thursday,OO 5905,ORD,455,564,0,0
03/09/2017,Thursday,OO 3102,ORD,560,661,0,0
03/09/2017,Thursday,OO 5520,ORD,885,994,2,0
03/09/2017,Thursday,OO 5450,ORD,1120,1229,0,2
03/09/2018,Friday,B6 656,MCO,1163,1326,1,0
03/09/2018,Friday,B6 116,JFK,438,509,2,0
03/09/2018,Friday,9E 4082,JFK,575,663,0,2
03/09/2018,Friday,B6 2516,JFK,1000,1078,0,0
03/09/2018,Friday,9E 4074,JFK,1027,1116,1,0
03/09/2018,Friday,9E 4081,JFK,1265,1343,1,1
03/09/2018,Friday,OO 3188,ORD,-70,37,0,0
03/09/2018,Friday,YX 3727,ORD,490,603,0,0
03/09/2018,Friday,OO 3193,ORD,765,878,0,0
03/09/2018,Friday,OO 3026,ORD,1195,1304,1,0
03/09/2019,Saturday,B6 656,MCO,1260,1424,2,0
03/09/2019,Saturday,B6 116,JFK,458,534,0,0
03/09/2019,Saturday,9E 3401,JFK,581,658,2,0
03/09/2019,Saturday,9E 3404,JFK,1005,1090,0,2
03/09/2019,Saturday,B6 2516,JFK,1036,1114,0,0
03/09/2019,Saturday,9E 3290,JFK,1320,1406,0,0
03/09/2019,Saturday,OO 5668,ORD,900,1014,0,0
03/09/2019,Saturday,UA 607,ORD,1200,1310,1,0
03/09/2022,Wednesday,B6 656,MCO,671,838,0,0
03/09/2022,Wednesday,B6 116,JFK,564,645,0,0
03/09/2022,Wednesday,9E 5446,JFK,750,821,1,0
03/09/2022,Wednesday,9E 4730,JFK,900,980,1,1
03/09/2022,Wednesday,OO 5587,ORD,889,1002,0,0
03/09/2022,Wednesday,UA 1094,ORD,1149,1258,2,0
03/09/2023,Thursday,B6 56,MCO,847,1011,1,0
03/09/2023,Thursday,9E 5350,JFK,590,674,0,0
03/09/2023,Thursday,B6 116,JFK,810,883,0,0
03/09/2023,Thursday,9E 5224,JFK,1010,1096,0,0
03/09/2023,Thursday,B6 16,JFK,1280,1358,2,0
03/09/2023,Thursday,9E 5340,JFK,1352,1439,0,2
03/09/2023,Thursday,OO 5533,ORD,490,602,0,0
03/09/2023,Thursday,YX 4401,ORD,860,984,0,0
03/09/2023,Thursday,OO 5308,ORD,895,1007,2,0
03/09/2023,Thursday,UA 538,ORD,1169,1277,1,2
03/09/2023,Thursday,YX 4447,ORD,1240,1360,1,1
03/10/2006,Friday,B6 68,JFK,590,655,2,0
03/10/2006,Friday,B6 72,JFK,920,990,1,2
03/10/2006,Friday,B6 22,JFK,1375,1439,1,1
03/10/2006,Friday,OO 6844,ORD,600,706,1,0
03/10/2006,Friday,OO 5802,ORD,1330,1432,1,1
03/10/2007,Saturday,B6 660,MCO,905,1075,1,0
03/10/2007,Saturday,B6 1042,JFK,420,500,0,0
03/10/2007,Saturday,B6 68,JFK,575,646,1,0
03/10/2007,Saturday,B6 72,JFK,920,990,1,1
03/10/2007,Saturday,B6 22,JFK,1360,1427,1,1
03/10/2007,Saturday,OO 5840,ORD,604,705,0,0
03/10/2007,Saturday,OO 6438,ORD,1035,1148,1,0
03/10/2007,Saturday,OO 6446,ORD,1130,1242,0,1
03/10/2009,Tuesday,B6 668,MCO,776,935,0,0
03/10/2009,Tuesday,B6 664,MCO,1060,1218,0,0
03/10/2009,Tuesday,B6 80,JFK,417,495,2,0
03/10/2009,Tuesday,B6 42,JFK,673,748,0,2
